utterance_id,conversation_id,text,polite
5007,5793,“IE6 is deprecated” — by whom? Have you got a source for this?,0
1791,444695,"All is good here, hopefully the same with yourself.  How many English first-class cricketer you think we've got to get done in total?",1
4583,4904,This looks like a bug to me. Have you asked for help on [Google's forum](http://www.google.com/support/forum/p/Calendar?hl=en&utm_source=HC&utm_medium=leftnav&utm_campaign=calendar)?,1
570,620391,"Sorry, almost forgot. After calling me a ""child"" ""uneducated"" and making remarks to the effect of ""shouldn't be allowed to post on edit Wikipedia"" what grounds have you got to stand on to say I've made personal attacks against you by suggesting vandalism?",0
3089,1876,If it's read-only ... what exactly are you testing? I presume (because it's read-only) that the data is input from somewhere else and Rails is just consuming it?,0
2738,1198,"I'm don't understand what you are getting at here. It might help if you told us what `$one`, `$top_level` and the output you want are, along with that ""the value"" means  the value of what?",0
163,621037,I have left a comment on the Talk page under that section.  You haven't said much there - is there some place where you present your view with a little more detail?,1
4614,4971,I think this is off topic but I'm not 100%. Any thoughts?,1
4088,3846,"Any particular language in mind? Are you inserting this into an existing document, or creating a new one consisting of just the image?",1
2520,763,You have Firebug? Is it reporting any JS errors when you load the page?,1
1435,454457,"Hi Deb, I created the page which was deleted which I hoped could have been a stub starting point for building up a better and more detailed article about the organisation. Could you offer some advice on how I could have made it better and have avoided deletion?",1
3618,2925,What do you have so far? How are you storing what you get out of Nokogiri?,1
1675,502548,I saw your comment on Jimbo's talk page about plagiarism and copyleft. Would you have time to have a look at <url> and <url> (where most of the discussion has taken place)?,1
4850,5532,"""""This waveform resembles a frequency modulated sinusoidal wave (only it is not)."""" Is this a joke?",1
949,622815,"Self-follow-up: Also, while sometimes the status quo should be maintained, by supporting it in this case, you're also supporting a ""revert-first, ask questions later"" approach to dealing with good faith edits. Is that really what you want?",0
2081,626907,"Actually, I am concerned that you had completely removed verifiable facts of which I had included the references.  Would you please explain why you had removed the entire section I wrote on Collection Agencies in Canada?",0
3003,1689,I think the question that is most looming on my mind is... what could possibly be the purpose of decrementing an auto increment id from mysql?  Have you considered that maybe what you are trying to do is just not good?,0
3053,1807,In what language do you want this check to be made in? Ruby ?,0
4589,4921,"I'm also a bit lost. Do you mean the concept of `\institute` as a macro, or simply where to include it in the title data to get it to print?",1
5346,6428,"You can narrow this down a bit; are you on a mountain bike? A road bike? A 16"" folding bike?",0
4073,3815,I think we must sort the group for select algorithm but it is not necessary for sorting the elements in the quick select algorithm !! isn't it?,0
5370,6468,"Could you possibly expand on the difference between fluorescent and reflective clothing? Until now, I would have thought they were more or less the same. Is it simply a matter of the degree of reflectivity?",1
1763,568377,"Thank you much! May I call upon you if I make mistakes or need help, then, please?",1
2194,54,You don't have any call to `fork()` in your sample program. Is this intentional?,0
1318,629946,"Yes, that's fine, especially with the smaller sections. Where will they be posting their topic ideas?",1
2535,785,I would suggest you reconsider if using the `*` selector is a good idea. Maybe what you want to do is possible without iterating over the zillion elements that make up a production web page?,0
368,278284,I'm curious how you justify your removal of a link to the Washington Blade newspaper website in the <url> article<url>. The Blade is a valid media outlet - a newspaper dating back to 1969. Is there some bias at work?,0
1925,531517,"Yep, no worries. What's the article?",1
2844,1393,You need to add more code then. Can you post your main loop where you do the drawing?,1
5165,6088,"Well, what do your current results look like?  Is the glow you're talking about from the high brightness images having spillover (ie, pixels that would be black or dim in faster exposures are accumulating more light from nearby light sources in the slower ones, throwing off the HDR processing?)",0
1240,551325,I just saw that after I left this message to you. By speech marks do you mean quotation marks?,1
901,624360,"Mel, is the above comment from you?  If not, could you please respond?",1
1198,625548,"Do you think we're good to go with the proposal, maybe later tonight, or tomorrow? Any other problems with the proposal as it stands?",1
1800,621191,"I like yours better, it's less demeaning. This is pretty new to me... should I remove it or leave it?",1
2821,1359,pass from where? what's your desired use-case?,0
113,517758,"Well, I bet you got that from stalking me. Are you making a template I can use?",0
1231,628135,"Thanks. BTW, there aren't any others that I've missed, are there?",1
156,98675,"Hi, StuRat. Do you want to participate in <url>?",1
4919,5646,I would like to hear how this can be done with python. Can windows be resized and repositioned by command line?,1
2409,510,Can you expand on your question?  Are one of the arguments in this function supposed to be passed from the server?,1
1881,617198,"Testing, testing, 1,2, 3, are you still alive? Where are you?",0
3138,1967,I'd think the issue is that the tabs are starting from different column numbers because of longer and shorter filenames. Could you change it to `puts [OK]\t\tx` so that the OKs line up and the filenames start at the same column?,1
