id,text,polite
473874,"As a side note, I'm slightly amused that on the one hand, you caution me not to ""encourage"" the penguieater troll, explicitly striking out the ""mocking"" part, but then in the same breath you sign the finding that cites those same penguin diffs as evidence of terrible insults and intimidation. Slightly inconsistent, perhaps?",0
1838,"Could you expand on what doesn't work? Is there an error, etc?",1
5163,I'm not clear on something.  Is this taking place _before_ or _after_ the hatches are open?,0
609037,"I was just curious why you named the <url> for Williamsburg County, not Georgetown County.  Is it because W County is listed first by the GNIS?",1
6015,Whats SiteMinder? Link?,0
1582,Why do you need to do it without looping? It seems that looping does what you want in this case?,0
4980,"If the period register is 0, it probably never matches and so it never triggers the interrupt.  With PR2 line uncommented, can you trigger on a breakpoint set inside the interrupt routine?",1
99444,Hello. Can you please pass the pilot whale article?,1
204639,"Makes me wanna ask, what do you say about having separate articles like Wikipedia has <url> and <url> or <url> and <url>? Should this be tolerated for non-Transformers stuff?",0
3335,@shane87: How did you generate the managed type of the `photo` variable you are calling through? What is the IDL of the COM method?,1
2252,What's the class that it can't find? Are they all custom classes?,1
3234,"Can you post a representative data set?  Are you okay with getting no matches back if there is a distance of more than 2 (or 5, or ..) between the closest pairs?",1
1087,Are both versions being run as the same user? Whats in `$?` when it fails?,0
6254,"Did you encrypt the actual /home partition using say dm-crypt/LUKS or did you have your user created with the actual home directory encrypted (say /home/jono/) with ecryptfs? In simpler terms, did you do the select the encryption during partitioning or during user handling?",0
4283,ElendilTheTall - Please read my comment to the question. Can you explain why the focus supposedly locks when the camera is in Auto mode (are things different with Nikon)?,1
431404,I noticed you're setting up s-line for DART but having trouble with the termini. Can I be of help?,1
625464,"I understand, it could be quite time consuming. Maybe we could do a collab for an article related to Thalia (once I'm finished with some work)?",1
351695,"I am far from worked up over this, but find it hard to AGF when someone tries to include inaccurate information into an article, claiming it had been checked by an administrator.  Who was the administrator?",0
200805,Hi. I stumbled upon your user page and was wondering if you could offer any tips for creating locator maps... where do you get the 'base' map and what program do you use to fill in the colours?,1
6299,Are you using fresh herbs or dry? What is the dish?,1
13154,"Hey, Rcej! ;) Would you be up to reviewing <url>?",1
390031,The Nyan Cat is a flying cat with a toast instead of its body. Isn't quite similar?,0
5679,"The Field API is a very large section of the Drupal API. What, specifically, are you trying to accomplish?",0
6468,"Could you possibly expand on the difference between fluorescent and reflective clothing? Until now, I would have thought they were more or less the same. Is it simply a matter of the degree of reflectivity?",1
3011,You question is very incoherent. Can you ask it more clearly?,0
1540,There's too little information. How about posting some code?,0
2132,how you show imges from lazyload in listview's image ? can you post your code please ?,1
3436,What have you tried so far?  Is this homework?,1
81016,"You beat me to the punch with the archaeological discovery.<url>. I'm curious, do you know if any Scottish newspapers reported it?",1
4277,"I like this idea.  Do you have that library posted, or can you please point me to a few of those photos?",0
750,"What do you mean by ""more sophisticated""? Functions that take word boundaries into account?",0
134181,"I don't have the full list online, but I do have the 07-08 AJHL record book.  Are there any specific seasons or teams you are looking for?",1
627182,My question about the truncation operation is to understand the generic algorithm for applying a ring (or un-ringing) a Dynkin node. What method (code) do you use to get the higher dimensions truncated based on the Coxeter Dynkin ringed nodes?,1
616622,"The reason given on the <nowiki><person></nowiki> tag (''""Non-notable book promo""'') seems to have nothing at all to do with the article. Is this on the correct article?",0
625073,"I also found your audio uploads at <url>. If it's not a burden, would you mind recording more Hungarian town names for WP?",1
2041,Polynomial of what? Number of points defining the space?,0
470852,Where have you put this material? On a user page somewhere?,0
1403,Nope. Do I need to start one?,0
